Transaction_ID,Amount,VAT_Rate,Country,Item_Category,Applied_VAT
2115,508.19,0.2,Germany,Food,103.96
2116,767.5,0.2,India,Books,153.5
2117,490.44,0.18,Germany,Electronics,90.06
2118,157.89,0.18,USA,Clothing,28.42
2119,651.77,0.18,France,Books,117.32
2120,180.66,0.2,USA,Furniture,36.13
2121,873.67,0.05,USA,Books,43.68
2122,616.99,0.2,UK,Food,123.4
2123,165.63,0.18,France,Food,29.81
2124,962.71,0.2,UK,Furniture,195.26
2125,523.18,0.12,Germany,Furniture,62.78
2126,82.17,0.2,Germany,Furniture,16.43
2127,630.56,0.2,France,Food,126.11
2128,260.67,0.05,India,Books,13.03
2129,805.66,0.05,Germany,Electronics,40.28
2130,819.64,0.05,USA,Electronics,40.98
2131,979.16,0.12,France,Clothing,117.5
2132,506.85,0.05,France,Food,25.34
2133,460.41,0.12,Germany,Furniture,55.25
2134,755.94,0.18,Germany,Books,136.07
2135,141.15,0.05,UK,Food,7.06
2136,551.45,0.2,UK,Clothing,110.29
2137,550.79,0.2,USA,Electronics,110.16
2138,98.58,0.12,France,Books,11.83
2139,423.8,0.05,India,Electronics,21.19
2140,854.75,0.2,India,Books,170.95
2141,857.59,0.18,France,Furniture,154.37
2142,108.25,0.05,USA,Books,5.41
2143,99.81,0.18,UK,Furniture,17.97
2144,270.07,0.2,UK,Food,54.01
2145,876.02,0.05,UK,Electronics,43.8
2146,137.61,0.12,India,Books,14.100000000000001
2147,722.8,0.2,India,Books,144.56
2148,110.15,0.18,USA,Clothing,19.83
2149,626.91,0.05,India,Electronics,31.35
2150,362.51,0.18,Germany,Food,65.25
2151,791.02,0.18,India,Furniture,142.38
2152,241.35,0.12,UK,Food,33.38
2153,642.81,0.12,USA,Clothing,77.14
2154,243.33,0.2,France,Food,48.67
2155,716.52,0.12,France,Furniture,85.98
2156,874.94,0.12,USA,Electronics,104.99
2157,135.53,0.2,Germany,Clothing,27.11
2158,867.93,0.2,France,Books,173.59
2159,597.64,0.2,UK,Books,119.53
2160,135.84,0.2,France,Electronics,27.17
2161,433.27,0.18,France,Food,77.99
2162,169.25,0.18,UK,Books,30.46
2163,703.34,0.2,India,Clothing,140.67
2164,761.28,0.2,Germany,Furniture,152.26
2165,114.74,0.05,UK,Food,5.74
2166,511.08,0.05,UK,Furniture,25.55
2167,816.48,0.05,USA,Food,40.82
2168,936.8,0.12,Germany,Clothing,112.42
2169,518.38,0.18,India,Furniture,93.31
2170,950.78,0.18,UK,Clothing,171.14
2171,540.33,0.05,India,Furniture,27.02
2172,400.25,0.05,UK,Food,20.01
2173,849.72,0.18,UK,Clothing,151.45
2174,498.05,0.12,USA,Food,59.77
2175,477.18,0.05,France,Food,23.86
2176,495.41,0.2,Germany,Furniture,99.08
2177,848.32,0.05,USA,Furniture,42.42
2178,833.62,0.18,India,Clothing,150.05
2179,409.48,0.18,UK,Books,73.71
2180,339.97,0.05,UK,Electronics,17.0
2181,497.01,0.05,Germany,Furniture,24.85
2182,577.04,0.2,USA,Food,115.41
2183,245.95,0.2,USA,Electronics,49.19
2184,796.02,0.12,India,Clothing,95.52
2185,491.62,0.12,USA,Electronics,58.99
2186,340.71,0.2,USA,Electronics,68.14
2187,115.75,0.12,France,Books,13.89
2188,246.46,0.12,Germany,Books,29.58
2189,949.79,0.05,USA,Electronics,47.49
2190,312.05,0.2,India,Books,62.41
2191,177.17,0.05,UK,Books,8.86
2192,466.07,0.05,USA,Electronics,23.3
2193,314.02,0.12,USA,Furniture,37.68
2194,44.81,0.05,UK,Books,2.24
2195,329.91,0.18,France,Electronics,59.38
2196,548.67,0.12,Germany,Furniture,65.84
2197,556.2,0.18,France,Books,100.12
2198,362.99,0.12,India,Electronics,46.89
2199,452.83,0.05,USA,Books,22.64
2200,965.86,0.12,France,Furniture,115.9
2201,383.57,0.18,Germany,Electronics,69.04
2202,265.64,0.12,India,Furniture,31.88
2203,251.03,0.18,France,Food,43.87
2204,463.19,0.2,USA,Clothing,94.39
2205,761.92,0.05,Germany,Food,38.1
2206,213.93,0.18,USA,Books,38.51
2207,712.2,0.2,USA,Furniture,142.44
2208,30.94,0.05,India,Electronics,1.55
2209,424.74,0.2,Germany,Furniture,88.78
2210,778.11,0.18,UK,Books,140.06
2211,345.35,0.05,USA,Electronics,17.27
2212,568.1,0.2,Germany,Food,117.25
2213,212.93,0.18,USA,Furniture,38.33
2214,744.58,0.2,France,Clothing,148.92
2215,61.76,0.05,France,Books,3.09
2216,854.02,0.05,Germany,Books,42.7
2217,206.21,0.05,India,Furniture,10.31
2218,875.65,0.18,UK,Food,157.62
2219,359.0,0.2,France,Food,71.8
2220,725.46,0.2,India,Clothing,145.09
2221,326.03,0.18,UK,Clothing,58.69
2222,906.85,0.05,France,Furniture,45.34
2223,135.37,0.12,UK,Electronics,16.24
2224,186.73,0.05,USA,Food,9.34
2225,498.1,0.12,Germany,Electronics,59.77
2226,91.12,0.05,France,Electronics,4.199999999999999
2227,204.02,0.18,France,Furniture,36.72
2228,944.33,0.12,USA,Clothing,113.32
2229,976.72,0.18,France,Electronics,175.81
2230,382.5,0.12,France,Furniture,45.9
2231,924.05,0.2,France,Clothing,184.81
2232,549.38,0.12,France,Electronics,65.93
2233,277.05,0.12,France,Electronics,33.25
2234,705.37,0.12,India,Clothing,84.64
2235,662.31,0.2,France,Clothing,132.46
2236,989.23,0.18,USA,Books,178.06
2237,272.4,0.2,France,Books,51.089999999999996
2238,675.34,0.12,UK,Furniture,81.04
2239,61.5,0.05,UK,Furniture,3.08
2240,122.51,0.2,USA,Food,24.5
2241,13.88,0.05,India,Books,0.69
2242,999.47,0.2,USA,Clothing,199.89
2243,804.25,0.2,India,Books,160.85
2244,788.86,0.12,Germany,Furniture,94.66
2245,514.63,0.18,UK,Furniture,92.63
2246,307.07,0.18,UK,Furniture,51.6
2247,159.75,0.12,UK,Clothing,19.17
2248,291.83,0.2,India,Electronics,58.37
2249,382.21,0.18,USA,Furniture,68.8
2250,758.75,0.18,India,Books,136.57
2251,544.27,0.18,UK,Electronics,102.49
2252,86.71,0.12,UK,Books,10.41
2253,27.85,0.05,UK,Furniture,1.39
2254,111.31,0.05,UK,Clothing,5.57
2255,416.39,0.05,Germany,Electronics,20.82
2256,933.86,0.05,UK,Electronics,46.69
2257,641.03,0.05,India,Furniture,33.64
2258,803.81,0.18,UK,Furniture,144.69
2259,471.71,0.18,France,Furniture,84.91
2260,368.05,0.2,Germany,Food,73.61
2261,117.32,0.18,UK,Clothing,21.12
2262,877.17,0.12,France,Clothing,105.26
2263,785.33,0.2,India,Furniture,157.07
2264,176.44,0.18,Germany,Food,31.76
2265,517.14,0.2,UK,Furniture,103.43
2266,492.5,0.2,India,Furniture,98.5
2267,628.84,0.05,France,Clothing,31.44
2268,946.73,0.2,Germany,Food,189.35
2269,583.97,0.18,UK,Clothing,105.11
2270,544.82,0.05,India,Furniture,27.24
2271,59.82,0.18,Germany,Books,10.77
2272,72.28,0.05,France,Electronics,3.61
2273,195.47,0.18,UK,Furniture,35.18
2274,42.15,0.05,Germany,Food,3.4299999999999997
2275,745.92,0.05,France,Books,39.959999999999994
2276,726.1,0.12,France,Food,87.13
2277,144.7,0.18,India,Furniture,26.05
2278,837.72,0.2,France,Furniture,167.54
2279,163.24,0.05,France,Electronics,8.16
2280,308.16,0.18,USA,Food,55.47
2281,256.49,0.05,France,Books,12.82
2282,378.58,0.12,UK,Electronics,45.43
2283,262.12,0.12,Germany,Food,31.45
2284,494.06,0.12,UK,Furniture,59.29
2285,413.33,0.12,UK,Electronics,49.6
2286,986.7,0.2,India,Furniture,197.34
2287,65.37,0.2,USA,Clothing,13.07
2288,150.76,0.05,USA,Clothing,7.54
2289,62.3,0.18,UK,Electronics,11.21
2290,629.58,0.12,Germany,Electronics,75.55
2291,63.96,0.12,USA,Food,7.68
2292,838.08,0.2,USA,Books,167.62
2293,516.82,0.2,UK,Books,100.08
2294,531.74,0.12,USA,Clothing,63.81
2295,565.98,0.18,India,Clothing,101.88
2296,179.11,0.05,UK,Clothing,8.96
2297,205.71,0.05,USA,Furniture,10.29
2298,325.63,0.05,USA,Books,16.28
2299,597.56,0.05,USA,Electronics,33.019999999999996
2300,218.02,0.18,UK,Clothing,39.24
2301,125.17,0.18,Germany,Food,22.53
2302,970.42,0.18,France,Electronics,174.68
2303,31.76,0.2,USA,Electronics,6.35
2304,804.67,0.12,France,Electronics,96.56
2305,790.15,0.18,France,Books,142.23
2306,304.24,0.05,USA,Clothing,15.21
2307,144.27,0.18,USA,Food,25.97
2308,154.17,0.12,France,Furniture,18.5
2309,700.46,0.2,Germany,Food,140.09
2310,646.38,0.05,France,Food,32.32
2311,784.92,0.2,Germany,Food,161.51999999999998
2312,938.11,0.18,India,Furniture,168.86
2313,695.01,0.05,Germany,Food,34.75
2314,164.29,0.05,UK,Food,8.21
2315,251.01,0.18,USA,Clothing,45.18
2316,843.77,0.18,India,Clothing,151.88
2317,217.21,0.12,France,Clothing,26.07
2318,81.8,0.18,Germany,Electronics,14.72
2319,706.25,0.18,India,Food,127.12
2320,408.5,0.18,UK,Books,73.53
2321,920.84,0.05,Germany,Books,46.04
2322,653.75,0.12,France,Books,77.42
2323,99.51,0.05,France,Furniture,4.98
2324,948.38,0.18,Germany,Clothing,170.71
2325,265.97,0.12,UK,Clothing,31.92
2326,343.84,0.18,USA,Clothing,61.89
2327,408.24,0.05,USA,Furniture,20.41
2328,60.71,0.05,France,Food,3.04
2329,501.55,0.18,UK,Electronics,90.28
2330,132.09,0.12,France,Clothing,15.85
2331,406.96,0.05,USA,Food,21.990000000000002
2332,357.2,0.18,France,Books,68.49
2333,775.11,0.2,Germany,Electronics,155.02
2334,805.14,0.18,Germany,Books,144.93
2335,161.88,0.18,UK,Food,29.14
2336,372.89,0.12,USA,Food,44.75
2337,379.62,0.18,UK,Books,64.89
2338,159.9,0.2,UK,Electronics,31.98
2339,800.47,0.18,USA,Books,144.08
2340,710.16,0.2,India,Books,142.03
2341,198.48,0.05,India,Books,9.92
2342,373.05,0.18,France,Electronics,67.15
2343,114.75,0.12,India,Furniture,13.77
2344,631.92,0.18,Germany,Electronics,113.75
2345,130.16,0.2,UK,Books,26.03
2346,986.07,0.2,France,Clothing,197.21
2347,782.88,0.12,UK,Clothing,93.95
2348,396.34,0.2,USA,Food,79.27
2349,582.78,0.18,India,Furniture,104.9
2350,912.23,0.2,USA,Food,182.45
2351,558.56,0.18,France,Food,100.77000000000001
2352,182.75,0.18,Germany,Clothing,32.89
2353,384.92,0.2,India,Electronics,76.98
2354,844.71,0.12,USA,Food,101.37
2355,647.77,0.05,India,Food,32.39
2356,654.22,0.12,UK,Furniture,78.51
2357,868.15,0.05,Germany,Clothing,43.41
2358,895.03,0.12,India,Electronics,107.4
2359,920.59,0.18,Germany,Furniture,165.71
2360,103.9,0.18,UK,Electronics,22.47
2361,548.68,0.2,UK,Electronics,109.74
2362,743.1,0.05,USA,Food,37.16
2363,759.36,0.05,France,Furniture,37.97
2364,610.65,0.2,USA,Food,122.13
2365,175.12,0.12,Germany,Books,21.01
2366,799.45,0.2,USA,Electronics,159.89
2367,722.91,0.12,India,Furniture,86.75
2368,95.27,0.2,USA,Clothing,19.05
2369,469.17,0.05,France,Food,22.95
2370,182.24,0.05,France,Books,9.11
2371,344.1,0.12,Germany,Books,41.29
2372,27.9,0.05,UK,Books,1.4
2373,406.33,0.05,France,Food,22.31
2374,554.38,0.05,Germany,Clothing,27.72
2375,623.39,0.05,France,Furniture,31.17
2376,666.86,0.18,France,Electronics,120.03
2377,837.93,0.2,UK,Clothing,167.59
2378,223.31,0.2,India,Food,44.66
2379,129.28,0.18,Germany,Furniture,23.27
2380,853.02,0.05,France,Electronics,42.65
2381,165.05,0.2,France,Furniture,33.01
2382,975.01,0.2,USA,Electronics,195.0
2383,844.11,0.2,India,Electronics,168.82
2384,505.87,0.12,UK,Books,59.63
2385,981.61,0.18,Germany,Food,176.69
2386,106.4,0.12,France,Clothing,12.77
2387,310.04,0.12,Germany,Books,37.2
2388,641.84,0.18,UK,Books,115.53
2389,356.51,0.2,India,Furniture,71.3
2390,929.09,0.12,USA,Electronics,111.49
2391,74.97,0.2,India,Electronics,14.99
2392,553.92,0.12,USA,Furniture,66.47
2393,594.96,0.2,Germany,Food,118.99
2394,656.2,0.05,India,Electronics,32.81
2395,263.11,0.05,India,Books,13.16
2396,370.92,0.05,India,Books,18.55
2397,845.24,0.18,UK,Electronics,152.14
2398,202.99,0.05,Germany,Electronics,10.15
2399,828.6,0.12,USA,Food,99.43
2400,567.03,0.2,India,Electronics,118.0
2401,764.57,0.2,Germany,Food,152.91
2402,716.47,0.2,UK,Books,143.29
2403,215.44,0.2,UK,Food,43.09
2404,573.12,0.12,Germany,Electronics,68.77
2405,869.05,0.2,USA,Clothing,173.81
2406,437.8,0.12,Germany,Electronics,52.54
2407,966.92,0.12,Germany,Clothing,117.82000000000001
2408,457.69,0.2,France,Books,91.54
2409,151.36,0.2,UK,Furniture,30.27
2410,395.54,0.2,USA,Books,79.11
2411,952.19,0.12,France,Books,114.26
2412,326.52,0.18,Germany,Books,58.77
2413,869.42,0.12,UK,Food,104.33
2414,882.44,0.18,France,Books,158.84
2415,356.68,0.2,France,Furniture,71.34
2416,92.43,0.12,USA,Electronics,11.09
2417,727.31,0.2,Germany,Clothing,145.46
2418,318.4,0.18,USA,Books,57.31
2419,785.09,0.18,France,Clothing,141.32
2420,448.23,0.12,France,Books,53.79
2421,490.41,0.12,USA,Food,58.85
2422,780.13,0.12,France,Clothing,93.62
2423,388.54,0.12,India,Books,46.62
2424,448.7,0.05,UK,Books,22.44
2425,382.43,0.05,Germany,Furniture,16.48
2426,373.67,0.2,UK,Furniture,74.73
2427,530.69,0.18,Germany,Furniture,95.52
2428,810.71,0.18,France,Food,145.93
2429,368.15,0.2,USA,Clothing,73.63
2430,529.01,0.2,USA,Food,105.8
2431,674.02,0.2,France,Electronics,134.8
2432,276.75,0.05,Germany,Books,13.84
2433,284.75,0.2,France,Books,56.95
2434,934.08,0.18,Germany,Books,168.13
2435,726.3,0.2,France,Furniture,145.26
2436,581.41,0.12,France,Books,69.77
2437,651.24,0.18,France,Furniture,117.22
2438,39.01,0.18,USA,Electronics,7.02
2439,621.92,0.18,Germany,Food,111.95
2440,514.41,0.05,France,Food,25.72
2441,550.29,0.05,UK,Food,27.51
2442,365.83,0.18,UK,Furniture,65.85
2443,90.66,0.12,USA,Clothing,10.88
2444,201.41,0.18,India,Clothing,36.25
2445,951.24,0.05,USA,Electronics,47.56
2446,414.61,0.12,India,Clothing,49.75
2447,472.02,0.18,USA,Electronics,84.96
2448,62.18,0.05,UK,Books,3.11
2449,47.19,0.12,France,Food,5.66
2450,720.01,0.2,Germany,Furniture,144.0
2451,542.71,0.2,France,Electronics,108.54
2452,513.62,0.18,UK,Furniture,92.45
2453,250.69,0.2,Germany,Furniture,50.14
2454,747.3,0.05,India,Food,37.36
2455,176.55,0.12,India,Books,21.19
2456,198.04,0.18,UK,Books,35.65
2457,466.11,0.12,Germany,Clothing,55.93
2458,293.42,0.12,France,Books,36.300000000000004
2459,254.99,0.12,UK,Food,30.6
2460,648.79,0.05,India,Furniture,30.959999999999997
2461,654.46,0.18,UK,Electronics,117.8
2462,826.27,0.2,France,Electronics,165.25
2463,423.53,0.12,USA,Books,50.82
2464,82.35,0.12,USA,Clothing,9.88
2465,280.93,0.12,France,Electronics,33.71
2466,980.21,0.05,Germany,Clothing,49.01
2467,600.3,0.2,UK,Electronics,120.06
2468,712.64,0.12,France,Clothing,85.52
2469,17.28,0.05,USA,Clothing,0.86
2470,523.02,0.05,India,Furniture,26.15
2471,47.15,0.12,France,Food,5.66
2472,573.54,0.12,France,Electronics,68.82
2473,921.56,0.05,France,Books,46.08
2474,968.73,0.05,USA,Food,48.44
2475,545.15,0.12,USA,Furniture,65.42
2476,463.62,0.05,France,Furniture,23.18
2477,945.57,0.05,France,Furniture,47.28
2478,676.87,0.12,Germany,Books,81.22
2479,74.25,0.12,India,Electronics,8.91
2480,471.07,0.18,UK,Electronics,84.79
2481,247.84,0.2,UK,Clothing,51.62
2482,475.11,0.12,UK,Clothing,57.01
2483,460.91,0.12,USA,Clothing,55.31
2484,586.32,0.12,USA,Books,70.36
2485,363.2,0.2,Germany,Food,72.64
2486,172.63,0.18,USA,Electronics,31.07
2487,508.68,0.05,France,Clothing,25.43
2488,831.9,0.2,India,Books,167.18
2489,667.37,0.12,India,Books,80.08
2490,344.98,0.12,India,Clothing,41.4
2491,936.17,0.18,India,Furniture,168.51
2492,913.09,0.18,UK,Furniture,166.86
2493,217.25,0.18,UK,Furniture,39.1
2494,49.02,0.05,France,Clothing,2.45
2495,743.9,0.2,Germany,Books,148.78
2496,829.33,0.2,USA,Books,165.87
2497,968.19,0.18,USA,Electronics,174.27
2498,890.94,0.05,UK,Furniture,44.55
2499,604.53,0.2,India,Clothing,120.91
2500,534.75,0.12,France,Electronics,64.17
2501,37.56,0.12,Germany,Books,4.51
2502,254.19,0.12,UK,Electronics,30.5
2503,465.02,0.2,France,Furniture,93.0
2504,632.22,0.18,France,Food,109.86
2505,561.68,0.12,UK,Furniture,69.47
2506,745.21,0.18,France,Furniture,134.14
2507,286.97,0.05,India,Clothing,14.35
2508,569.3,0.12,France,Food,68.32
2509,97.26,0.05,Germany,Food,4.86
2510,419.53,0.18,France,Food,75.52
2511,752.66,0.2,USA,Books,150.53
2512,696.47,0.18,France,Electronics,125.36
2513,990.74,0.12,UK,Books,118.89
2514,285.11,0.12,USA,Food,34.21
2515,503.21,0.18,UK,Clothing,90.58
2516,336.24,0.12,Germany,Furniture,44.71
2517,446.2,0.12,India,Furniture,53.54
2518,858.38,0.05,Germany,Books,42.92
2519,687.37,0.2,USA,Books,137.47
2520,883.62,0.18,India,Clothing,159.05
2521,211.48,0.05,France,Furniture,10.57
2522,874.63,0.12,USA,Books,104.96
2523,69.16,0.05,India,Electronics,3.46
2524,889.71,0.2,UK,Books,177.94
2525,335.78,0.18,India,Books,60.44
2526,321.44,0.2,UK,Food,64.29
2527,516.97,0.2,UK,Electronics,103.39
2528,941.28,0.05,India,Electronics,47.06
2529,57.3,0.05,Germany,Clothing,2.86
2530,358.71,0.2,Germany,Food,71.74
2531,858.01,0.12,UK,Electronics,102.96
2532,402.09,0.18,USA,Food,72.38
2533,207.17,0.12,India,Food,24.86
2534,430.55,0.12,USA,Furniture,51.67
2535,391.7,0.18,Germany,Electronics,66.42
2536,916.26,0.05,USA,Furniture,45.81
2537,764.32,0.12,France,Books,91.72
2538,510.06,0.05,France,Books,25.5
2539,988.49,0.18,Germany,Furniture,177.93
2540,470.62,0.12,USA,Books,56.47
2541,67.66,0.05,India,Furniture,3.38
2542,269.65,0.05,Germany,Clothing,13.48
2543,441.71,0.12,France,Food,53.01
2544,165.33,0.18,Germany,Clothing,29.76
2545,948.09,0.2,USA,Electronics,189.62
2546,769.18,0.05,USA,Clothing,38.46
2547,275.6,0.18,USA,Clothing,49.61
2548,594.9,0.12,UK,Books,71.39
2549,724.23,0.05,USA,Furniture,36.21
2550,941.87,0.05,France,Electronics,47.09
2551,882.82,0.05,France,Books,44.14
2552,520.04,0.18,UK,Electronics,93.61
2553,776.91,0.05,France,Food,38.85
2554,566.52,0.05,France,Furniture,28.33
2555,557.18,0.12,Germany,Books,63.47
2556,123.59,0.05,USA,Clothing,6.18
2557,134.88,0.18,Germany,Food,24.28
2558,534.24,0.12,Germany,Clothing,64.11
2559,276.17,0.2,France,Electronics,59.489999999999995
2560,30.83,0.12,India,Food,4.16
2561,725.61,0.05,USA,Books,36.28
2562,42.16,0.2,India,Clothing,8.43
2563,599.32,0.12,France,Clothing,71.92
2564,543.8,0.05,UK,Electronics,27.19
2565,969.13,0.12,Germany,Electronics,116.3
2566,489.37,0.18,France,Furniture,88.09
2567,72.97,0.05,France,Furniture,3.65
2568,556.17,0.18,India,Electronics,100.11
2569,842.69,0.05,UK,Furniture,42.13
2570,996.88,0.18,Germany,Clothing,179.44
2571,436.04,0.2,UK,Electronics,87.21
2572,327.1,0.18,UK,Food,59.220000000000006
2573,907.59,0.12,UK,Electronics,108.91
2574,199.33,0.05,USA,Books,9.97
2575,619.27,0.12,UK,Books,78.43
2576,411.66,0.18,France,Electronics,74.1
2577,50.67,0.05,USA,Food,2.53
2578,353.82,0.18,USA,Electronics,63.69
2579,272.58,0.2,UK,Food,54.52
2580,689.23,0.2,France,Clothing,137.85
2581,949.3,0.2,Germany,Clothing,189.86
2582,275.37,0.18,UK,Food,49.57
2583,813.35,0.18,USA,Furniture,146.4
2584,64.81,0.2,Germany,Clothing,12.96
2585,542.74,0.18,Germany,Books,97.69
2586,79.84,0.12,USA,Electronics,7.63
2587,934.69,0.18,Germany,Furniture,168.24
2588,768.69,0.12,France,Books,92.24
2589,661.37,0.2,France,Electronics,132.27
2590,825.66,0.18,UK,Books,148.62
2591,651.04,0.2,UK,Furniture,130.21
2592,969.25,0.05,Germany,Food,48.46
2593,716.82,0.18,USA,Electronics,129.03
2594,925.41,0.18,France,Books,166.57
2595,521.96,0.2,India,Books,104.39
2596,125.89,0.2,UK,Furniture,25.18
2597,532.9,0.2,France,Furniture,106.58
2598,135.6,0.05,Germany,Furniture,6.78
2599,596.57,0.05,France,Food,29.83
2600,487.67,0.2,France,Clothing,97.53
2601,626.35,0.18,Germany,Books,112.74
2602,19.95,0.18,UK,Food,3.59
2603,202.89,0.2,UK,Books,40.58
2604,496.42,0.12,India,Food,59.57
2605,951.0,0.05,India,Electronics,48.33
2606,389.77,0.05,UK,Clothing,19.49
2607,430.13,0.12,UK,Books,56.269999999999996
2608,717.55,0.2,UK,Furniture,143.51
2609,607.75,0.18,UK,Clothing,109.4
2610,305.94,0.18,France,Books,55.07
2611,416.71,0.05,India,Electronics,20.84
2612,225.52,0.12,Germany,Books,27.06
2613,966.36,0.18,USA,Books,173.94
2614,139.33,0.05,Germany,Books,6.97
2615,378.12,0.18,USA,Clothing,68.06
2616,35.58,0.18,France,Books,6.4
2617,229.56,0.18,India,Furniture,41.32
2618,782.67,0.05,USA,Food,39.13
2619,209.16,0.12,UK,Furniture,25.1
2620,89.26,0.2,France,Electronics,17.85
2621,479.71,0.12,USA,Clothing,57.57
2622,19.87,0.18,UK,Food,3.58
2623,93.92,0.12,France,Clothing,11.27
2624,809.55,0.18,USA,Clothing,145.72
2625,773.76,0.05,UK,Books,38.69
2626,915.99,0.05,India,Furniture,45.8
2627,855.97,0.05,France,Food,42.8
2628,686.34,0.18,USA,Books,123.54
2629,61.81,0.12,UK,Food,7.42
2630,785.02,0.2,India,Furniture,157.0
2631,847.06,0.2,UK,Books,166.42
2632,801.09,0.05,India,Food,40.05
2633,513.39,0.2,USA,Books,102.68
2634,240.57,0.18,UK,Clothing,43.3
2635,846.88,0.12,UK,Electronics,101.63
2636,729.89,0.2,Germany,Food,145.98
2637,980.95,0.2,France,Furniture,196.19
2638,164.14,0.12,UK,Food,19.7
2639,233.41,0.2,India,Electronics,46.68
2640,219.68,0.12,France,Food,26.36
2641,794.61,0.18,USA,Food,143.03
2642,195.04,0.18,France,Food,35.11
2643,75.99,0.18,Germany,Furniture,13.68
2644,998.58,0.05,USA,Electronics,49.93
2645,34.57,0.18,UK,Electronics,6.22
2646,836.89,0.2,USA,Furniture,167.38
2647,371.71,0.05,USA,Food,18.59
2648,843.2,0.05,Germany,Food,42.16
2649,559.07,0.05,India,Electronics,27.95
2650,902.61,0.18,USA,Food,166.34
2651,926.93,0.05,India,Clothing,46.35
2652,19.01,0.18,France,Food,3.42
2653,84.66,0.18,Germany,Food,15.24
2654,257.86,0.05,UK,Books,12.89
2655,672.62,0.05,USA,Electronics,33.63
2656,889.39,0.2,India,Electronics,177.88
2657,465.34,0.05,USA,Clothing,23.27
2658,610.9,0.18,Germany,Clothing,111.39
2659,196.61,0.2,UK,Clothing,39.32
2660,806.92,0.2,France,Electronics,161.38
2661,967.65,0.18,France,Books,174.18
2662,275.91,0.05,India,Books,13.8
2663,499.88,0.05,France,Furniture,24.99
2664,95.25,0.12,India,Electronics,11.43
2665,563.55,0.05,UK,Furniture,28.18
2666,507.76,0.12,USA,Food,60.93
2667,152.99,0.2,Germany,Clothing,30.6
2668,447.65,0.2,UK,Furniture,89.53
2669,340.76,0.2,UK,Furniture,68.15
2670,526.61,0.12,France,Electronics,63.19
2671,589.8,0.18,France,Clothing,106.16
2672,18.41,0.18,Germany,Clothing,3.31
2673,763.4,0.2,USA,Books,152.68
2674,715.88,0.12,UK,Furniture,85.91
2675,372.62,0.12,France,Books,44.71
2676,62.41,0.2,UK,Furniture,12.48
2677,757.38,0.05,USA,Electronics,37.87
2678,955.62,0.2,India,Electronics,191.12
2679,247.75,0.12,USA,Food,29.73
2680,330.29,0.05,UK,Furniture,16.51
2681,191.97,0.18,UK,Furniture,34.55
2682,581.17,0.05,Germany,Clothing,29.06
2683,163.29,0.18,UK,Clothing,29.39
2684,362.63,0.12,France,Books,43.52
2685,700.04,0.2,Germany,Food,140.01
2686,564.51,0.2,UK,Electronics,116.13000000000001
2687,392.6,0.2,USA,Furniture,78.52
2688,426.05,0.2,UK,Books,85.21
2689,566.49,0.2,USA,Food,113.3
2690,15.81,0.12,USA,Clothing,1.9
2691,87.72,0.12,UK,Food,10.53
2692,882.45,0.2,USA,Books,176.49
2693,87.1,0.05,India,Electronics,4.35
2694,709.74,0.2,Germany,Clothing,141.95
2695,920.84,0.18,UK,Clothing,165.75
2696,277.98,0.18,India,Electronics,50.04
2697,376.79,0.18,USA,Clothing,67.82
2698,573.23,0.18,USA,Books,103.18
2699,882.89,0.2,Germany,Clothing,176.58
2700,942.49,0.18,India,Furniture,169.65
